0,0
12,11
27,25
39,38
51,50
63,61
78,76
94,94
112,112
129,133
149,155
160,167
171,179
182,191
194,205
207,219
221,234
234,251
248,268
261,285
275,301
289,317
304,333
318,349
334,367
352,385
372,404
392,424
414,445
438,466
462,489
488,513
514,535
541,557
568,579
594,600
623,622
651,647
678,675
705,704
733,733
761,761
790,788
820,815
849,842
879,871
912,901
945,932
979,965
1014,999
1049,1033
1084,1068
1118,1104
1153,1140
1188,1178
1223,1215
1259,1253
1295,1292
1366,1373
1400,1410
1433,1445
1467,1481
1501,1518
1534,1557
1569,1597
1604,1636
1638,1675
1672,1714
1707,1752
1742,1792
1777,1833
1813,1877
1850,1920
1889,1962
1928,2003
1969,2046
2012,2086
2056,2127
2100,2167
2145,2209
2192,2251
2240,2293
2288,2335
2337,2377
2385,2420
2433,2464
2481,2509
2529,2555
2579,2601
2629,2646
2677,2692
2726,2737
2776,2781
2826,2825
2874,2870
2922,2914
2969,2958
3015,3001
3059,3043
3103,3085
3146,3128
3189,3173
3233,3218
3276,3265
3324,3317
3368,3366
3411,3415
3454,3465
3496,3513
3537,3561
3579,3609
3622,3658
3669,3707
3717,3757
3766,3807
3815,3858
3864,3911
3911,3964
3957,4015
4001,4068
4042,4119
4085,4167
4127,4215
4168,4261
4211,4306
4254,4350
4298,4392
4343,4433
4388,4472
4436,4511
4486,4550
4537,4591
4588,4632
4642,4674
4695,4714
4748,4755
4800,4797
4850,4838
4901,4878
4951,4915
5001,4953
5050,4991
5099,5030
5150,5070
5203,5111
5255,5153
5308,5197
5361,5243
5414,5291
5467,5340
5519,5391
5577,5448
5631,5502
5684,5557
5738,5614
5790,5672
5842,5731
5893,5791
5944,5849
5995,5907
6046,5965
6096,6025
6146,6084
6195,6139
6245,6191
6294,6242
6340,6290
6385,6337
6429,6383
6473,6430
6516,6477
6559,6525
6602,6572
6647,6618
6692,6665
6738,6713
6785,6760
6832,6807
6880,6852
6930,6896
6979,6942
7031,6988
7086,7032
7140,7077
7195,7122
7249,7170
7302,7220
7356,7268
7410,7315
7462,7363
7512,7411
7563,7459
7613,7507
7660,7557
7705,7606
7750,7655
7793,7702
7838,7755
7877,7802
7917,7848
7956,7893
7994,7936
8031,7977
8067,8017
8102,8057
8135,8097
8168,8138
8200,8179
8231,8221
8262,8262
8294,8299
8322,8337
8348,8373
8374,8405
8400,8435
8425,8466
8452,8495
8479,8526
8506,8558
8533,8590
8559,8621
8585,8653
8612,8684
8639,8712
8664,8741
8688,8769
8714,8795
8739,8822
8764,8849
8791,8874
8820,8899
8849,8925
8879,8951
8908,8974
8937,8997
8966,9021
8995,9045
9024,9070
9054,9095
9085,9122
9116,9152
9150,9184
9186,9221
9225,9263
9270,9311
9311,9353
9351,9394
9390,9434
9430,9471
9469,9507
9506,9541
9544,9574
9584,9607
9624,9642
9663,9678
9703,9714
9743,9749
9785,9785
9826,9819
9867,9852
9907,9883
9946,9914
9985,9946
10024,9977
10063,10009
10101,10044
10140,10078
10179,10113
10220,10150
10260,10187
10300,10222
10338,10255
10376,10290
10414,10324
10454,10359
10492,10394
10529,10428
10566,10461
10602,10492
10637,10522
10671,10552
10706,10586
10740,10619
10774,10653
10808,10689
10842,10725
10881,10762
10918,10798
10955,10833
10994,10865
11032,10897
11070,10927
11107,10958
11146,10992
11185,11028
11224,11066
11262,11104
11301,11143
11339,11183
11377,11225
11416,11268
11456,11310
11496,11353
11537,11396
11578,11439
11619,11481
11662,11520
11705,11557
11750,11593
11794,11627
11838,11659
11880,11691
11921,11723
11962,11757
12001,11791
12040,11824
12080,11859
12122,11896
12164,11935
12207,11975
12251,12015
12296,12055
12338,12095
12378,12135
12417,12176
12456,12217
12497,12260
12532,12301
12566,12339
12599,12379
12630,12419
12662,12459
12693,12501
12725,12542
12756,12582
12785,12619
12813,12653
12841,12688
12869,12723
12899,12757
12928,12791
12959,12824
12990,12857
13022,12892
13054,12926
13084,12960
13115,12993
13145,13029
13174,13063
13204,13098
13234,13132
13264,13166
13294,13198
13324,13230
13352,13262
13382,13291
13415,13318
13446,13346
13478,13372
13508,13399
13537,13425
13565,13450
13589,13477
13615,13501
13641,13524
13665,13548
13688,13566
13711,13583
13736,13601
13762,13619
13790,13638
13821,13661
13853,13687
13883,13715
13915,13742
13946,13771
13979,13801
14013,13834
14047,13869
14082,13904
14116,13940
14151,13975
14188,14011
14226,14046
14265,14083
14304,14120
14345,14158
14386,14198
14429,14238
14472,14277
14515,14319
14557,14361
14601,14401
14645,14442
14689,14483
14730,14525
14769,14563
14808,14602
14846,14642
14885,14683
14922,14725
14959,14766
14993,14805
15025,14843
15057,14882
15093,14922
15126,14960
15158,14996
15191,15034
15222,15073
15254,15110
15285,15147
15313,15183
15340,15218
15367,15251
15395,15286
15424,15322
15453,15360
15483,15398
15513,15435
15544,15471
15576,15507
15609,15544
15641,15580
15674,15613
15705,15646
15738,15675
15772,15705
15804,15737
15839,15767
15874,15799
15908,15831
15944,15863
15979,15897
16013,15931
16047,15966
16081,15998
16113,16029
16145,16060
16177,16091
16210,16123
16243,16154
16277,16186
16309,16216
16343,16246
16372,16270
16398,16294
16423,16314
16445,16333
16464,16350
16481,16365
16495,16379
16505,16391
16514,16402
16502,16410
16508,16426
16516,16437
16526,16451
16537,16463
16549,16467
16554,16478
16551,16467
16559,16478
16572,16487
16584,16494
16596,16500
16609,16511
16620,16522
16633,16534
16644,16541
