0,0
55,1
96,-1
135,-3
171,-5
206,-6
239,-5
270,-4
299,-1
326,1
353,5
380,10
407,15
435,20
465,28
497,37
529,49
562,63
594,77
625,89
654,103
681,117
708,130
735,142
764,153
795,164
828,175
863,189
898,205
933,224
970,243
1008,263
1049,284
1093,308
1137,333
1180,362
1223,392
1265,420
1308,449
1351,478
1394,510
1437,545
1484,585
1536,630
1592,679
1651,734
1713,793
1779,854
1847,920
1916,986
1990,1053
2066,1121
2144,1190
2225,1261
2313,1335
2403,1413
2495,1494
2600,1585
2698,1672
2798,1762
2900,1856
3006,1952
3114,2053
3227,2157
3345,2263
3464,2372
3588,2480
3715,2589
3846,2698
3977,2809
4112,2918
4247,3028
4381,3138
4515,3245
4648,3351
4779,3459
4913,3567
5046,3675
5179,3782
5313,3891
5449,4001
5586,4116
5728,4234
5871,4358
6015,4485
6159,4615
6303,4745
6447,4877
6590,5008
6732,5141
6871,5275
7010,5408
7148,5543
7287,5679
7425,5817
7564,5955
7703,6093
7843,6232
7987,6376
8138,6521
8293,6671
8451,6823
8614,6979
8778,7133
8957,7302
9120,7456
9283,7610
9450,7762
9616,7917
9784,8071
9957,8231
10132,8392
10310,8554
10489,8717
10670,8883
10851,9051
11032,9220
11212,9389
11393,9556
11575,9727
11760,9900
11946,10075
12132,10250
12318,10426
12505,10603
12689,10784
12870,10964
13048,11139
13221,11311
13390,11483
13553,11651
13711,11819
13865,11983
14015,12145
14165,12302
14313,12455
14462,12606
14612,12759
14767,12913
14922,13072
15079,13234
15235,13397
15392,13561
15550,13728
15710,13895
15895,14079
16065,14245
16230,14410
16389,14573
16550,14730
16709,14886
16865,15040
17020,15196
17175,15351
17330,15510
17486,15672
17643,15835
17803,15999
17966,16164
18130,16330
18296,16493
18460,16652
18621,16809
18777,16965
18930,17118
19081,17272
19231,17426
19380,17582
19529,17738
19679,17893
19831,18051
19983,18213
20141,18378
20301,18548
20466,18721
20633,18895
20802,19069
20972,19243
21142,19417
21311,19589
21482,19760
21651,19929
21821,20096
21988,20261
22172,20443
22338,20606
22503,20770
22667,20933
22833,21095
23000,21259
23170,21425
23341,21594
23513,21764
23687,21935
23863,22108
24040,22280
24218,22454
24396,22628
24573,22804
24747,22980
24918,23156
25087,23333
25255,23511
25424,23688
25592,23864
25759,24038
25924,24212
26091,24387
26261,24562
26431,24738
26603,24914
26777,25090
26952,25267
27125,25440
27298,25612
27469,25781
27640,25946
27811,26107
27983,26265
28156,26421
28329,26576
28501,26732
28673,26889
28846,27045
29035,27220
29207,27382
29379,27547
29553,27716
29730,27887
29909,28063
30089,28240
30272,28418
30453,28597
30633,28775
30810,28952
30986,29126
31160,29299
31330,29470
31498,29641
31664,29811
31827,29980
31987,30147
32148,30310
32312,30474
32480,30641
32652,30811
32830,30984
33012,31159
33195,31337
33376,31517
33554,31697
33730,31876
33903,32054
34078,32227
34252,32399
34425,32573
34604,32744
34782,32916
34957,33087
35130,33252
35303,33416
35475,33580
35649,33748
35844,33934
36022,34105
36201,34277
36381,34450
36560,34624
36735,34799
36910,34973
37083,35147
37251,35319
37413,35487
37571,35652
37728,35820
37883,35985
38035,36151
38187,36312
38342,36470
38498,36632
38657,36794
38819,36956
38985,37121
39154,37287
39327,37452
39501,37618
39674,37782
39845,37942
40014,38099
40183,38256
40351,38413
40519,38573
40689,38733
40856,38895
41024,39057
41191,39221
41358,39388
41526,39557
41696,39730
41868,39903
42041,40075
42215,40245
42409,40431
42584,40596
42757,40754
42926,40906
43095,41055
43260,41204
43423,41352
43586,41500
43750,41653
43916,41808
44081,41962
44245,42116
44411,42271
44580,42429
44754,42589
44930,42751
45107,42914
45283,43077
45460,43236
45636,43395
45809,43553
45980,43706
46148,43855
46314,44000
46483,44144
46656,44288
46831,44435
47008,44584
47185,44732
47362,44880
47539,45026
47720,45175
47908,45325
48097,45476
48287,45626
48479,45775
48671,45927
