0,0
-10,-12
-20,-23
-34,-37
-46,-50
-62,-64
-80,-83
-90,-94
-101,-105
-112,-116
-123,-126
-134,-137
-146,-148
-158,-160
-170,-172
-181,-184
-193,-196
-205,-209
-217,-223
-231,-237
-245,-253
-260,-269
-275,-287
-292,-304
-311,-321
-330,-340
-350,-360
-371,-380
-393,-400
-417,-422
-442,-444
-466,-466
-490,-488
-515,-512
-541,-536
-568,-562
-595,-588
-623,-614
-653,-641
-681,-668
-710,-696
-740,-723
-770,-751
-799,-778
-828,-806
-857,-833
-885,-860
-913,-888
-940,-915
-996,-972
-1024,-1001
-1052,-1032
-1080,-1061
-1109,-1093
-1139,-1125
-1167,-1157
-1196,-1188
-1225,-1221
-1256,-1254
-1287,-1286
-1318,-1320
-1350,-1353
-1382,-1386
-1414,-1418
-1445,-1450
-1477,-1482
-1509,-1515
-1541,-1548
-1573,-1580
-1604,-1610
-1634,-1637
-1664,-1663
-1693,-1689
-1721,-1714
-1749,-1740
-1776,-1768
-1804,-1796
-1830,-1824
-1857,-1850
-1882,-1877
-1907,-1902
-1933,-1927
-1961,-1955
-1987,-1984
-2011,-2011
-2035,-2036
-2059,-2059
-2083,-2083
-2106,-2106
-2132,-2131
-2158,-2155
-2186,-2180
-2215,-2207
-2243,-2236
-2271,-2264
-2298,-2292
-2327,-2322
-2356,-2353
-2387,-2383
-2419,-2415
-2450,-2449
-2481,-2482
-2514,-2517
-2546,-2552
-2579,-2586
-2613,-2621
-2647,-2656
-2684,-2693
-2720,-2731
-2757,-2769
-2794,-2807
-2831,-2844
-2869,-2881
-2906,-2918
-2943,-2954
-2978,-2989
-3010,-3021
-3043,-3051
-3077,-3080
-3109,-3110
-3141,-3138
-3171,-3166
-3200,-3191
-3228,-3214
-3252,-3238
-3275,-3259
-3297,-3275
-3319,-3290
-3343,-3309
-3365,-3328
-3389,-3349
-3414,-3373
-3441,-3398
-3466,-3425
-3491,-3453
-3517,-3476
-3539,-3499
-3564,-3521
-3588,-3543
-3613,-3565
-3638,-3588
-3661,-3612
-3685,-3634
-3708,-3655
-3731,-3676
-3753,-3696
-3774,-3715
-3793,-3733
-3813,-3752
-3834,-3772
-3855,-3793
-3876,-3815
-3900,-3837
-3923,-3862
-3947,-3887
-3971,-3913
-3996,-3940
-4022,-3967
-4049,-3996
-4077,-4025
-4105,-4055
-4133,-4085
-4161,-4116
-4190,-4145
-4220,-4176
-4250,-4208
-4280,-4239
-4314,-4274
-4346,-4305
-4377,-4337
-4407,-4369
-4437,-4400
-4466,-4429
-4493,-4458
-4520,-4485
