-93855,-91991
-93948,-92085
-94043,-92180
-94141,-92278
-94240,-92376
-94337,-92477
-94435,-92577
-94534,-92677
-94630,-92776
-94728,-92873
-94823,-92970
-94918,-93065
-95011,-93160
-95104,-93255
-95196,-93349
-95288,-93443
-95380,-93535
-95473,-93628
-95567,-93723
-95661,-93819
-95756,-93914
-95852,-94011
-95950,-94108
-96049,-94204
-96148,-94301
-96249,-94396
-96347,-94494
-96448,-94590
-96560,-94696
-96662,-94793
-96765,-94888
-96867,-94985
-96969,-95080
-97069,-95173
-97169,-95265
-97268,-95359
-97366,-95455
-97465,-95552
-97565,-95650
-97664,-95747
-97764,-95847
-97866,-95946
-97968,-96047
-98068,-96148
-98169,-96246
-98267,-96345
-98364,-96442
-98460,-96537
-98552,-96630
-98644,-96720
-98732,-96808
-98819,-96897
-98907,-96983
-98994,-97070
-99080,-97159
-99168,-97247
-99257,-97336
-99346,-97427
-99437,-97520
-99530,-97613
-99622,-97708
-99714,-97804
-99817,-97905
-99909,-97998
-100004,-98092
-100099,-98185
-100195,-98278
-100292,-98369
-100390,-98460
-100487,-98553
-100585,-98643
-100684,-98734
-100783,-98826
-100882,-98915
-100978,-99005
-101072,-99094
-101164,-99177
-101255,-99263
-101346,-99350
-101439,-99440
-101530,-99531
-101623,-99620
-101714,-99712
-101804,-99804
-101895,-99896
-101984,-99988
-102071,-100080
-102157,-100170
-102244,-100258
-102328,-100346
-102413,-100435
-102499,-100525
-102589,-100615
-102681,-100708
-102784,-100817
-102879,-100914
-102975,-101012
-103070,-101107
-103164,-101203
-103259,-101297
-103353,-101389
-103447,-101481
-103542,-101570
-103637,-101662
-103734,-101751
-103830,-101840
-103925,-101930
-104020,-102017
-104115,-102106
-104208,-102194
-104303,-102282
-104397,-102371
-104491,-102459
-104584,-102549
-104678,-102638
-104771,-102728
-104862,-102820
-104956,-102911
-105049,-103004
-105143,-103098
-105240,-103192
-105334,-103291
-105430,-103387
-105525,-103485
-105629,-103592
-105722,-103688
-105813,-103785
-105904,-103878
-105994,-103971
-106085,-104065
-106176,-104160
-106264,-104254
-106353,-104346
-106443,-104438
-106535,-104529
-106627,-104619
-106720,-104710
-106815,-104800
-106911,-104888
-107004,-104977
-107099,-105064
-107190,-105151
-107282,-105237
-107373,-105322
-107465,-105408
-107557,-105493
-107650,-105579
-107743,-105665
-107835,-105751
-107928,-105835
-108018,-105918
-108111,-106004
-108206,-106091
-108302,-106181
-108404,-106281
-108502,-106369
-108601,-106462
-108698,-106557
-108796,-106653
-108894,-106750
-108992,-106848
-109090,-106946
-109186,-107042
-109281,-107139
-109372,-107232
-109465,-107324
-109556,-107415
-109646,-107507
-109736,-107599
-109828,-107692
-109920,-107790
-110013,-107888
-110106,-107986
-110201,-108084
-110297,-108182
-110396,-108282
-110498,-108386
-110602,-108490
-110706,-108593
-110808,-108696
-110913,-108796
-111019,-108898
-111123,-108997
-111228,-109095
-111342,-109200
-111444,-109295
-111547,-109390
-111650,-109484
-111750,-109577
-111849,-109671
-111951,-109766
-112050,-109864
-112151,-109962
-112252,-110064
-112355,-110166
-112460,-110270
-112566,-110374
-112674,-110479
-112781,-110584
-112884,-110688
-112987,-110786
-113087,-110884
-113184,-110979
-113281,-111073
-113378,-111166
-113476,-111264
-113574,-111364
-113676,-111465
-113780,-111569
-113886,-111674
-113993,-111784
-114099,-111893
-114204,-111998
-114308,-112106
-114422,-112216
-114524,-112321
-114628,-112426
-114732,-112529
-114836,-112636
-114940,-112740
-115046,-112841
-115151,-112943
-115256,-113042
-115361,-113140
-115464,-113238
-115566,-113333
-115667,-113430
-115770,-113523
-115871,-113616
-115971,-113713
-116073,-113809
-116176,-113909
-116281,-114010
-116387,-114114
-116494,-114220
-116602,-114327
-116710,-114432
-116817,-114538
-116921,-114641
-117023,-114743
-117121,-114843
-117217,-114941
-117311,-115037
-117404,-115131
-117504,-115237
-117597,-115332
-117689,-115431
-117784,-115527
-117877,-115624
-117969,-115720
-118062,-115815
-118155,-115912
-118250,-116003
-118346,-116099
-118444,-116194
-118544,-116287
-118641,-116380
-118738,-116470
-118835,-116562
-118934,-116653
-119031,-116745
-119129,-116836
-119228,-116925
-119323,-117015
-119418,-117104
-119513,-117192
-119607,-117285
-119704,-117378
-119800,-117473
-119896,-117570
-119994,-117663
-120094,-117761
-120196,-117861
-120299,-117962
-120401,-118064
-120516,-118178
-120620,-118283
-120724,-118385
-120827,-118489
-120930,-118592
-121031,-118694
-121130,-118796
-121231,-118896
-121329,-118997
-121429,-119098
-121532,-119199
-121635,-119302
-121734,-119403
-121834,-119501
-121933,-119597
-122030,-119697
-122129,-119796
-122229,-119897
-122329,-120001
-122431,-120106
-122532,-120210
-122634,-120307
-122732,-120403
-122830,-120497
-122930,-120587
-123027,-120679
-123128,-120767
-123230,-120860
-123331,-120954
-123434,-121048
-123547,-121154
-123650,-121250
-123754,-121351
-123858,-121453
-123961,-121556
-124065,-121654
-124165,-121752
-124265,-121850
-124365,-121947
-124464,-122049
-124565,-122151
-124666,-122255
-124769,-122360
-124870,-122464
-124971,-122566
-125071,-122667
-125172,-122768
-125275,-122870
-125378,-122972
-125484,-123076
-125595,-123177
-125707,-123284
-125818,-123392
-125930,-123497
-126040,-123601
-126150,-123704
-126261,-123810
-126372,-123916
-126483,-124021
-126590,-124127
-126709,-124240
-126816,-124340
-126922,-124442
-127027,-124541
-127132,-124638
-127236,-124736
-127340,-124834
-127442,-124932
-127544,-125028
-127646,-125126
-127749,-125225
-127851,-125325
-127952,-125424
-128054,-125522
-128158,-125620
-128262,-125725
-128369,-125830
-128475,-125936
-128582,-126044
-128687,-126149
-128789,-126256
-128893,-126358
-128990,-126459
-129087,-126559
-129182,-126655
-129274,-126752
-129365,-126849
-129456,-126944
-129547,-127040
-129637,-127137
-129736,-127242
-129826,-127336
-129919,-127429
-130011,-127524
-130106,-127619
-130202,-127713
-130299,-127808
-130396,-127902
-130494,-127993
-130594,-128086
-130692,-128180
-130791,-128273
-130888,-128365
-130985,-128454
-131080,-128542
-131171,-128629
-131262,-128714
-131351,-128798
-131440,-128888
-131530,-128977
-131622,-129065
-131713,-129156
-131806,-129248
-131900,-129340
-131994,-129431
-132089,-129524
-132185,-129617
-132282,-129709
-132378,-129802
-132473,-129893
-132577,-129991
-132669,-130082
-132761,-130173
-132852,-130262
-132942,-130350
-133034,-130440
-133125,-130534
-133218,-130626
-133310,-130724
-133402,-130820
-133494,-130915
-133584,-131004
-133673,-131094
-133764,-131182
-133856,-131273
-133948,-131365
-134044,-131456
-134137,-131550
-134233,-131642
-134330,-131735
-134427,-131828
-134525,-131920
-134622,-132012
-134720,-132104
-134814,-132198
-134908,-132290
-135002,-132381
-135095,-132476
-135190,-132570
-135284,-132665
-135389,-132769
-135484,-132865
-135580,-132963
-135675,-133057
-135769,-133156
-135864,-133252
-135959,-133349
-136051,-133448
-136144,-133543
-136234,-133637
-136325,-133731
-136415,-133825
-136505,-133919
-136597,-134012
-136690,-134107
-136784,-134204
-136877,-134298
-136970,-134387
-137062,-134476
-137156,-134568
-137250,-134661
-137346,-134753
-137440,-134846
-137533,-134941
-137630,-135036
-137728,-135129
-137828,-135223
-137927,-135318
-138028,-135413
-138129,-135508
-138239,-135616
-138341,-135712
-138443,-135808
-138546,-135906
-138647,-136005
-138746,-136104
-138852,-136203
-138956,-136308
-139062,-136416
-139170,-136521
-139277,-136628
-139386,-136737
-139494,-136844
-139600,-136950
-139707,-137053
-139811,-137156
-139914,-137256
-140016,-137356
-140118,-137454
-140222,-137553
-140326,-137656
-140428,-137762
-140533,-137860
-140635,-137961
-140740,-138062
-140844,-138167
-140952,-138272
-141060,-138380
-141169,-138489
-141278,-138598
-141397,-138715
-141505,-138818
-141612,-138919
-141716,-139019
-141817,-139115
-141918,-139210
-142016,-139303
-142113,-139394
-142207,-139486
-142302,-139577
-142399,-139673
-142496,-139768
-142593,-139863
-142690,-139954
-142788,-140047
-142883,-140146
-142982,-140242
-143081,-140342
-143182,-140444
-143282,-140547
-143384,-140650
-143483,-140752
-143580,-140852
-143679,-140949
-143776,-141047
-143874,-141147
-143976,-141248
-144080,-141352
-144184,-141460
-144288,-141568
-144401,-141684
-144505,-141790
-144608,-141895
-144711,-142002
-144817,-142108
-144921,-142214
-145024,-142318
-145126,-142417
-145227,-142515
-145326,-142610
-145424,-142702
-145523,-142793
-145622,-142881
-145720,-142970
-145816,-143060
-145911,-143146
-146005,-143232
-146098,-143320
-146191,-143408
-146282,-143500
-146378,-143594
-146476,-143690
-146576,-143793
-146679,-143897
-146784,-144005
-146890,-144114
-146996,-144225
-147102,-144336
-147208,-144446
-147314,-144555
-147420,-144663
-147537,-144777
-147641,-144882
-147743,-144990
-147847,-145095
-147952,-145202
-148057,-145305
-148165,-145410
-148274,-145516
-148383,-145623
-148492,-145729
-148599,-145833
-148706,-145934
-148813,-146034
-148918,-146133
-149022,-146228
-149125,-146321
-149226,-146412
-149326,-146501
-149424,-146585
-149519,-146669
-149613,-146752
-149707,-146835
-149799,-146920
-149890,-147005
-149981,-147092
-150069,-147177
-150158,-147267
-150246,-147361
-150336,-147455
-150425,-147552
-150524,-147658
-150614,-147754
-150706,-147850
-150795,-147944
-150883,-148036
-150970,-148126
-151057,-148215
-151144,-148302
-151231,-148392
-151320,-148481
-151408,-148569
-151494,-148656
-151581,-148740
-151668,-148829
-151756,-148918
-151845,-149003
-151930,-149087
-152017,-149168
-152103,-149247
-152188,-149325
