0,0
4,12
5,23
7,39
9,55
10,66
19,77
32,86
44,92
50,81
51,70
50,58
46,47
35,43
26,57
36,46
47,54
48,65
59,62
62,73
61,84
61,95
72,99
83,107
95,122
103,133
114,145
129,161
147,180
168,201
191,225
218,251
247,280
280,312
315,347
354,386
396,428
443,475
495,526
551,583
614,646
682,717
757,793
840,875
930,966
1027,1065
1134,1171
1249,1284
1371,1404
1498,1531
1632,1664
1771,1801
1913,1942
2059,2084
2204,2229
2353,2376
2505,2528
2660,2684
2820,2843
2982,3008
3324,3355
3498,3532
3677,3712
3862,3897
4052,4088
4247,4283
4450,4485
4658,4693
4871,4906
5087,5123
5304,5343
5521,5565
5737,5787
5954,6006
6176,6229
6402,6457
6629,6686
6857,6915
7086,7143
7317,7373
7552,7603
7791,7839
8032,8079
8277,8321
8524,8565
8774,8810
9025,9054
9276,9299
9524,9544
9767,9784
10008,10020
10250,10255
10495,10492
10737,10726
10977,10959
11219,11193
11463,11427
11705,11661
11944,11898
12184,12137
12428,12379
12674,12627
12918,12875
13159,13120
13426,13385
13662,13623
13896,13858
14139,14090
14384,14323
14623,14552
14854,14777
15083,15002
15316,15230
15550,15467
15786,15708
16026,15952
16269,16198
16515,16447
16762,16698
17012,16950
17262,17202
17510,17449
17756,17692
17996,17937
18237,18182
18473,18422
18707,18655
18942,18885
19180,19119
19424,19360
19671,19605
19919,19854
20177,20106
20441,20363
20712,20624
20984,20886
21255,21146
21520,21407
21784,21668
22054,21929
22318,22188
22575,22442
22824,22689
23071,22932
23348,23204
23601,23452
23858,23701
24116,23954
24382,24213
24650,24480
24920,24749
25185,25016
25447,25279
25711,25541
25974,25800
26236,26060
26493,26317
26747,26566
26994,26809
27237,27047
27484,27289
27734,27538
27985,27790
28238,28047
28498,28307
28762,28571
29028,28835
29291,29096
29551,29355
29811,29614
30068,29872
30328,30126
30585,30376
30836,30620
31081,30857
31321,31087
31562,31315
31805,31547
32054,31783
32309,32023
32568,32266
32833,32513
33101,32764
33392,33039
33652,33279
33914,33516
34172,33755
34428,33993
34684,34225
34933,34446
35176,34657
35415,34862
35655,35062
35894,35262
36135,35462
36384,35662
36639,35865
36904,36067
37173,36271
37447,36473
37722,36670
37998,36864
38269,37055
38536,37243
38804,37425
39064,37608
39323,37787
39581,37964
39840,38141
40102,38318
40369,38494
40640,38668
40913,38845
41193,39023
41477,39204
41763,39388
42049,39578
