0,0
-15,-14
-30,-28
-51,-49
-66,-62
-82,-78
-102,-97
-123,-120
-148,-143
-174,-168
-204,-196
-237,-227
-272,-260
-308,-297
-346,-335
-387,-373
-430,-416
-474,-462
-520,-509
-568,-559
-617,-612
-667,-667
-720,-720
-774,-779
-833,-835
-889,-895
-946,-953
-1005,-1009
-1062,-1067
-1125,-1127
-1192,-1193
-1263,-1262
-1340,-1335
-1420,-1410
-1503,-1490
-1589,-1573
-1674,-1660
-1761,-1743
-1845,-1827
-1925,-1907
-2004,-1987
-2083,-2064
-2160,-2143
-2238,-2221
-2318,-2299
-2486,-2461
-2568,-2538
-2649,-2617
-2729,-2694
-2809,-2769
-2887,-2845
-2964,-2917
-3036,-2990
-3104,-3055
-3169,-3120
-3236,-3183
-3303,-3245
-3371,-3309
-3443,-3373
-3518,-3442
-3594,-3516
-3671,-3589
-3745,-3668
-3820,-3744
-3890,-3823
-3963,-3899
-4031,-3976
-4099,-4049
-4165,-4120
-4230,-4188
-4296,-4251
-4357,-4320
-4424,-4383
-4491,-4445
-4558,-4508
-4625,-4570
-4694,-4631
-4760,-4692
-4826,-4751
-4895,-4810
-4965,-4872
-5036,-4935
-5102,-5001
-5170,-5065
-5237,-5133
-5312,-5208
-5382,-5277
-5454,-5345
-5528,-5417
-5608,-5489
-5689,-5568
-5772,-5649
-5857,-5732
-5946,-5814
-6035,-5899
-6124,-5987
-6211,-6073
-6298,-6159
-6382,-6246
-6464,-6331
-6544,-6413
-6622,-6494
-6700,-6572
-6779,-6648
-6859,-6725
-6940,-6802
-7022,-6880
-7106,-6959
-7192,-7040
-7284,-7120
-7374,-7205
-7465,-7289
-7554,-7376
-7644,-7462
-7730,-7551
-7820,-7640
-7908,-7730
-7997,-7816
-8084,-7906
-8172,-7992
-8258,-8080
-8346,-8167
-8434,-8255
-8523,-8343
-8618,-8439
-8704,-8524
-8790,-8612
-8877,-8697
-8964,-8784
-9051,-8872
-9139,-8962
-9229,-9050
-9317,-9140
-9406,-9227
-9492,-9314
-9576,-9397
-9660,-9480
-9744,-9561
-9826,-9644
-9910,-9725
-9992,-9806
-10076,-9887
-10160,-9968
-10245,-10048
-10328,-10130
-10411,-10214
-10498,-10296
-10583,-10381
-10668,-10465
-10754,-10547
-10838,-10631
-10929,-10714
-11021,-10803
-11115,-10893
-11211,-10987
-11307,-11081
-11405,-11176
