0,0
11,6
23,10
35,16
51,26
70,35
81,40
99,49
115,54
130,61
148,72
170,89
182,100
195,112
210,126
228,142
248,161
271,185
298,212
328,242
361,274
395,308
433,345
474,384
518,427
567,474
618,526
672,583
730,644
794,710
863,783
936,860
1012,941
1091,1025
1174,1113
1260,1203
1347,1294
1438,1386
1532,1479
1627,1576
1727,1678
1832,1784
1940,1895
2050,2011
2164,2129
2282,2249
2402,2371
2527,2495
2656,2623
2786,2756
2917,2890
3051,3023
3186,3157
3323,3294
3464,3432
3756,3717
3898,3856
4039,3993
4179,4131
4320,4266
4460,4400
4598,4534
4736,4664
4872,4790
5009,4914
5148,5040
5287,5170
5429,5305
5573,5442
5718,5583
5865,5725
6013,5868
6162,6014
6313,6162
6466,6315
6623,6473
6784,6634
6946,6797
7109,6961
7271,7125
7435,7288
7599,7449
7760,7609
7917,7766
8070,7920
8220,8075
8370,8230
8519,8387
8670,8543
8823,8699
8978,8858
9137,9022
9301,9190
9469,9360
9640,9530
9815,9702
9990,9874
10165,10049
10340,10225
10515,10400
10686,10573
10866,10759
11026,10924
11186,11084
11350,11245
11517,11411
11686,11580
11856,11749
12027,11916
12199,12081
12375,12248
12551,12420
12731,12592
12913,12769
13099,12946
13286,13129
13477,13316
13670,13507
13864,13703
14055,13900
14244,14097
14429,14290
14613,14480
14796,14662
14977,14843
15158,15024
15340,15206
15523,15386
15701,15564
15878,15739
16055,15907
16233,16086
16416,16268
16601,16455
16786,16643
16975,16831
17165,17020
17353,17212
17539,17400
17724,17584
17928,17784
18114,17964
18304,18143
18496,18322
18686,18502
18878,18682
19072,18863
19267,19044
19467,19226
19666,19412
19867,19603
20071,19798
20277,19996
20484,20198
20692,20404
20899,20612
21104,20817
21305,21019
21504,21217
21698,21412
21889,21602
22076,21788
22261,21973
22444,22155
22627,22335
22810,22516
22996,22699
23187,22887
23382,23080
23581,23277
23781,23476
23984,23680
24193,23884
24404,24088
24613,24290
24820,24489
25028,24686
25233,24881
25436,25072
25638,25262
25861,25472
26061,25664
26259,25857
26456,26050
26656,26243
26858,26436
27061,26632
27266,26831
27472,27031
27677,27230
27883,27429
28084,27626
28278,27825
28473,28015
28666,28197
28854,28381
29042,28569
29233,28757
29423,28944
29609,29129
29796,29313
29983,29497
30171,29683
30360,29873
30550,30065
30744,30259
30940,30455
31137,30657
31336,30860
31536,31062
31734,31261
31931,31458
32128,31652
32321,31846
32515,32038
32711,32229
32904,32421
33095,32612
33282,32801
33488,33006
33672,33190
33856,33374
34041,33558
34225,33742
34409,33927
34595,34116
34781,34308
34968,34503
35152,34696
35335,34888
35517,35077
35696,35264
35873,35449
36049,35634
36227,35819
36405,36002
36584,36182
36766,36361
36952,36545
37141,36736
37331,36928
37523,37122
37714,37316
37908,37512
38102,37711
38297,37912
38490,38111
38683,38309
38873,38502
39062,38691
39248,38878
39435,39064
39622,39249
39811,39433
39999,39618
40185,39802
40373,39985
40563,40170
40754,40358
40969,40567
41169,40760
41369,40954
41570,41149
41769,41347
41966,41546
42158,41744
42348,41938
42537,42131
42724,42323
42910,42517
43094,42715
43279,42912
43466,43105
43654,43297
43846,43492
44043,43693
44243,43899
44445,44109
44650,44319
44856,44529
45065,44742
45276,44957
45488,45173
45698,45384
45910,45591
46118,45794
46326,45995
46530,46194
46732,46389
46931,46583
47131,46778
47332,46974
47535,47171
47739,47372
47945,47576
48154,47783
48367,47991
48577,48201
48810,48432
49019,48642
49228,48854
49435,49065
49641,49274
49846,49478
50051,49678
50249,49877
50442,50072
50632,50262
50820,50447
51005,50630
51189,50811
51374,50996
51562,51183
51751,51372
51941,51560
52133,51749
52329,51939
52528,52134
52729,52331
52933,52527
53138,52720
53340,52909
53540,53095
53741,53276
53939,53454
54134,53630
54327,53806
54518,53983
54710,54164
54906,54350
55103,54540
55304,54735
55507,54934
55713,55136
55922,55340
56133,55545
56343,55753
56573,55982
56783,56187
56993,56387
57202,56584
57407,56779
57608,56974
57808,57166
58005,57355
58200,57543
58396,57729
58596,57914
58796,58104
58998,58297
59201,58490
59405,58686
59610,58884
59817,59082
60024,59278
60229,59474
60432,59669
60634,59862
60835,60052
61036,60235
61231,60415
61421,60591
61608,60764
61796,60936
61986,61111
62180,61290
62379,61473
62581,61657
62784,61843
62988,62030
63194,62216
63398,62400
63602,62581
63805,62760
64003,62938
64197,63116
64388,63290
64595,63482
64780,63654
64963,63822
65145,63987
65326,64154
65506,64323
65688,64492
65872,64658
66056,64822
66241,64985
66426,65145
66611,65306
66797,65465
66984,65619
67169,65768
67353,65914
67541,66058
67727,66201
67912,66345
68095,66487
68276,66629
68455,66770
68635,66914
68817,67060
69002,67208
69191,67358
69381,67512
69574,67667
69767,67824
69963,67981
70159,68138
70355,68294
70546,68448
70732,68599
70914,68745
71094,68889
71271,69033
71447,69175
71626,69314
71826,69465
72011,69604
72202,69743
72393,69882
72588,70025
72785,70168
72985,70313
73185,70456
73386,70597
73587,70738
73788,70879
73985,71021
74179,71159
74368,71293
74553,71425
74736,71559
74919,71697
75105,71840
75296,71987
75488,72138
75682,72291
75881,72448
76083,72608
76291,72772
76502,72939
76716,73110
76931,73281
77144,73453
77350,73622
77552,73788
77753,73950
77953,74112
78152,74275
78349,74437
78544,74598
78736,74757
78928,74915
79121,75075
79315,75236
79533,75419
79730,75586
79932,75755
80136,75923
80340,76092
80544,76259
80747,76422
80950,76584
81154,76746
81357,76908
81558,77069
81754,77229
81947,77392
82134,77555
82318,77718
82500,77882
82681,78050
82865,78222
83053,78394
83245,78570
83441,78748
83643,78927
83848,79105
84052,79283
84258,79460
84462,79636
84662,79812
84858,79987
85049,80161
85238,80337
85425,80515
85609,80693
85788,80872
85968,81049
86150,81229
86336,81413
86525,81599
86720,81786
86917,81974
87117,82163
87343,82374
87550,82568
87757,82762
87962,82953
88161,83140
88355,83323
88546,83503
88740,83682
88934,83864
89129,84049
89319,84232
89508,84415
89692,84599
89877,84783
90067,84967
90262,85157
90461,85353
90664,85555
90867,85758
91070,85960
91275,86158
91479,86354
91680,86549
91876,86743
92071,86937
92266,87133
92459,87329
92648,87522
92832,87710
93013,87896
93196,88084
93381,88278
93568,88476
93760,88673
93956,88869
94151,89066
94347,89266
94542,89464
94736,89661
94949,89876
95142,90070
95335,90263
95530,90455
95724,90648
95913,90839
96102,91028
96292,91213
96482,91394
96673,91577
96864,91761
97057,91947
97252,92133
97447,92320
97642,92509
97837,92700
98032,92892
98225,93085
98417,93279
98609,93471
98801,93661
98990,93852
99177,94041
99362,94229
99546,94413
99729,94594
99912,94774
100096,94957
100285,95145
100475,95336
100665,95529
100856,95720
101047,95908
101238,96093
101429,96277
101621,96460
101812,96642
102000,96824
102186,97001
102387,97192
102566,97364
102743,97535
102920,97708
103095,97884
103273,98063
103456,98243
103641,98425
103830,98609
104024,98795
104222,98984
104423,99180
104626,99379
104832,99575
105038,99773
105243,99972
105447,100171
105649,100371
105851,100576
106052,100782
106252,100987
106452,101188
106652,101388
106853,101589
107058,101793
107266,102001
107476,102211
107689,102422
107904,102635
108119,102850
108338,103065
108555,103281
108772,103497
108987,103708
109200,103919
109437,104153
109652,104362
109864,104570
110078,104776
110293,104982
110506,105190
110721,105398
110938,105605
111156,105814
111373,106025
111590,106242
111806,106461
112019,106677
112222,106890
112426,107103
112629,107315
112831,107527
113031,107740
113226,107949
113417,108154
113604,108350
113791,108540
113979,108731
114169,108924
114365,109118
114564,109315
114765,109514
114969,109715
115173,109919
115376,110126
115579,110331
115777,110534
115974,110733
116167,110925
116377,111134
116565,111321
116752,111509
116934,111695
117116,111876
