0,0
7,15
13,29
18,46
22,66
23,78
24,90
23,103
22,116
20,130
16,144
11,160
8,174
6,187
3,202
2,216
4,230
6,244
9,260
14,276
18,295
23,316
29,335
34,355
38,375
43,392
47,407
52,421
60,433
83,451
98,462
116,472
136,481
158,492
181,507
205,526
234,545
265,569
297,598
331,633
366,669
403,706
442,743
483,781
525,822
569,865
615,909
663,953
713,1001
764,1047
814,1097
865,1150
918,1202
970,1257
1024,1313
1080,1369
1136,1426
1194,1484
1253,1543
1316,1602
1379,1660
1514,1775
1579,1834
1643,1893
1709,1952
1774,2014
1840,2077
1908,2141
1976,2207
2047,2275
2120,2346
2191,2419
2263,2495
2337,2573
2414,2652
2491,2734
2572,2819
2654,2908
2737,2999
2820,3089
2905,3181
2992,3273
3080,3365
3173,3457
3267,3551
3362,3649
3461,3749
3559,3852
3660,3957
3767,4064
3875,4175
3985,4287
4096,4401
4204,4516
4311,4627
4418,4733
4525,4840
4635,4948
4746,5056
4860,5167
4974,5280
5090,5395
5207,5511
5325,5630
5442,5753
5561,5879
5680,6005
5814,6143
5937,6269
6063,6395
6189,6521
6317,6647
6447,6771
6575,6896
6704,7023
6834,7153
6965,7287
7092,7422
7217,7552
7341,7681
7462,7811
7583,7940
7706,8067
7828,8197
7950,8328
8074,8457
8196,8586
8317,8715
8438,8847
8560,8982
8685,9118
8812,9255
8938,9393
9065,9533
9195,9672
9327,9810
9461,9944
9595,10074
9731,10203
9863,10330
9993,10449
10123,10564
10251,10684
10380,10809
10513,10933
10646,11056
10780,11176
10916,11295
11055,11418
11195,11545
11339,11672
11483,11803
11644,11951
11790,12088
11938,12230
12087,12372
12236,12519
12383,12670
12527,12820
12667,12973
12804,13129
12940,13283
13070,13431
13196,13576
13319,13719
13443,13865
13569,14009
13693,14148
13815,14286
13937,14425
14061,14561
14184,14694
14310,14823
14436,14953
14563,15085
14691,15213
14822,15338
14953,15466
15086,15595
15219,15726
15355,15857
15489,15991
15622,16125
15749,16257
15869,16382
15987,16499
16107,16613
16226,16730
16347,16850
16468,16969
16591,17086
16725,17215
16852,17331
16980,17449
17107,17567
17234,17685
17361,17806
17489,17930
17618,18055
17747,18184
17875,18317
18004,18452
18132,18589
18261,18729
18392,18867
18522,19008
18650,19149
18779,19287
18907,19421
19032,19549
19156,19677
19280,19810
19412,19941
19540,20068
19667,20193
19794,20318
19921,20441
20046,20562
20174,20685
20298,20811
20425,20940
20552,21073
20681,21207
20813,21342
20945,21479
21080,21615
21216,21756
21357,21898
21499,22037
21643,22181
21805,22340
21948,22482
22088,22620
22226,22753
22366,22887
